MSOA code,March,April,May,June,July,5 month - March to July
E02003376,0,4,1,0,0,5
E02003377,0,5,0,0,0,5
E02003378,0,8,4,0,0,12
E02003379,1,11,2,0,0,14
E02003380,1,2,1,1,0,5
E02003381,0,6,0,0,0,6
E02003382,0,25,4,0,1,30
E02003383,1,1,1,0,0,3
E02003384,3,7,0,0,0,10
E02003385,0,3,0,1,0,4
E02003386,0,2,2,0,0,4
E02003387,0,5,1,0,0,6
E02003388,0,3,1,0,0,4
E02003389,1,2,0,0,0,3
E02003390,0,2,0,0,0,2
E02003391,1,10,1,1,0,13
E02003392,0,4,0,0,0,4
E02003393,1,2,2,0,0,5
E02003394,0,19,3,1,0,23
E02003395,0,7,3,0,0,10
E02003396,0,4,2,2,0,8
E02003397,1,4,2,0,0,7
E02003398,0,2,0,0,0,2
E02003399,0,2,0,0,0,2
E02003400,0,8,7,0,0,15
E02003401,1,22,2,0,0,25
E02003402,1,3,2,1,0,7
E02003403,0,5,3,0,0,8
E02003404,1,3,6,2,0,12
E02003405,0,7,3,0,0,10
E02003406,0,8,1,0,0,9
E02003407,0,3,1,0,0,4
E02003408,0,7,1,0,0,8
E02003409,0,1,1,0,0,2
E02003410,2,8,0,0,1,11
E02003411,0,5,1,1,0,7
E02003412,2,2,0,0,1,5
E02003413,3,7,1,0,1,12
E02003414,2,5,4,0,0,11
E02003415,1,9,2,1,0,13
E02003416,2,4,2,0,0,8
E02003417,0,4,0,0,0,4
E02003418,2,11,3,0,0,16
E02003419,2,2,1,1,0,6
E02003420,1,2,0,0,0,3
E02003421,1,0,0,0,0,1
E02003422,3,10,0,0,0,13
E02003423,0,1,0,1,0,2
E02003424,1,2,0,1,0,4
E02003425,3,5,1,0,0,9
E02003426,0,11,2,0,0,13
E02003427,1,1,2,0,0,4
E02003428,2,4,1,0,0,7
E02003429,0,5,0,0,0,5
E02003430,1,0,0,0,0,1
E02003431,0,2,1,0,0,3
E02003432,0,2,1,0,0,3
E02003433,0,6,0,0,1,7
E02003434,1,5,7,0,0,13
E02003435,1,0,1,0,0,2
E02003436,0,3,0,0,0,3
E02003437,1,11,2,0,0,14
E02003438,2,18,5,1,0,26
E02003439,2,3,0,0,0,5
E02003440,1,4,1,1,0,7
E02003441,0,2,3,0,0,5
E02003442,0,0,1,0,0,1
E02003443,2,3,2,2,1,10
E02003444,0,6,0,0,0,6
E02003445,0,2,3,0,0,5
E02003446,1,4,3,0,1,9
E02003447,0,20,2,0,0,22
E02003448,1,3,3,0,0,7
E02003449,0,2,1,0,0,3
E02003450,0,3,1,1,0,5
E02003451,0,4,3,0,0,7
E02003452,0,3,1,0,0,4
E02003453,1,1,1,1,0,4
E02003454,1,15,8,0,0,24
E02003455,0,7,1,0,0,8
E02003456,0,6,1,0,0,7
E02003457,0,5,1,0,0,6
E02003458,1,3,1,1,0,6
E02003459,0,5,3,1,0,9
E02003460,1,3,0,0,0,4
E02003461,5,15,1,0,0,21
E02003462,0,1,0,1,0,2
E02003463,0,2,1,0,0,3
E02003464,0,2,0,0,0,2
E02003465,3,3,2,0,0,8
E02003466,0,1,0,0,0,1
E02003467,2,20,3,0,1,26
E02003468,0,1,0,0,0,1
E02003469,0,2,0,0,0,2
E02003470,1,1,0,0,0,2
E02003471,0,1,0,0,0,1
E02003472,0,0,1,1,0,2
E02003473,0,1,1,0,0,2
E02003474,0,5,0,0,0,5
E02003475,0,13,1,0,0,14
E02003476,0,4,0,0,0,4
E02003477,0,3,1,0,0,4
E02003478,0,3,0,0,0,3
E02003479,0,6,1,0,0,7
E02003480,0,1,0,1,0,2
E02003481,1,3,0,0,0,4
E02003482,1,11,1,0,0,13
E02003483,1,3,1,0,0,5
E02003484,0,0,2,0,0,2
E02003485,3,11,2,0,0,16
E02003486,1,1,0,0,0,2
E02003487,1,4,1,0,1,7
E02003488,0,5,0,0,0,5
E02003489,3,6,2,1,0,12
E02003490,2,3,3,0,0,8
E02003491,4,2,1,0,0,7
E02003492,0,1,1,1,1,4
E02003493,1,1,1,0,0,3
E02003494,0,1,4,0,0,5
E02003495,0,4,0,0,0,4
E02003496,1,3,2,0,0,6
E02003497,2,4,0,1,0,7
E02003498,0,3,1,0,0,4
E02003499,1,0,3,1,0,5
E02003500,0,0,1,0,1,2
E02003501,0,0,1,0,0,1
E02003502,0,4,0,0,0,4
E02003503,2,6,1,2,0,11
E02003504,0,6,0,0,0,6
E02003505,0,0,1,0,0,1
E02003506,1,1,6,0,0,8
E02003507,0,12,2,2,0,16
E02003508,0,0,0,0,0,0
E02003509,1,2,4,0,0,7
E02003510,0,0,1,1,0,2
E02003511,0,2,2,0,0,4
E02003512,0,0,0,0,0,0
E02003513,1,3,1,0,0,5
E02003514,1,1,0,0,0,2
E02003515,0,2,0,1,1,4
E02003516,0,0,1,0,1,2
E02003517,0,1,0,1,0,2
E02003518,0,6,1,0,0,7
E02003519,0,1,0,0,0,1
E02003520,0,2,1,1,0,4
E02003521,2,4,1,1,0,8
E02003522,0,9,1,1,0,11
E02003523,0,4,6,0,0,10
E02003524,1,3,0,0,0,4
E02003525,0,0,0,0,0,0
E02003526,0,6,0,0,0,6
E02003527,0,2,0,0,0,2
E02003529,0,3,0,0,0,3
E02003530,1,1,0,1,0,3
E02003531,0,3,0,0,0,3
E02003532,1,2,0,0,0,3
E02003533,1,5,0,0,0,6
E02003534,0,1,0,0,0,1
E02003535,1,2,2,0,0,5
E02003536,2,4,0,1,0,7
E02003537,1,1,1,0,0,3
E02003538,0,6,1,0,0,7
E02003539,1,2,0,0,0,3
E02003540,1,15,0,0,0,16
E02003541,0,3,1,0,0,4
E02003542,0,0,1,0,0,1
E02003543,2,4,0,0,1,7
E02003544,0,0,0,0,0,0
E02003545,1,0,0,0,0,1
E02003546,0,6,4,1,0,11
E02003547,0,0,0,0,0,0
E02003548,0,3,1,0,0,4
E02003549,0,2,3,0,0,5
E02003550,1,3,2,0,0,6
E02003551,0,2,1,0,0,3
E02003552,2,6,3,0,0,11
E02003553,0,0,0,0,0,0
E02003554,2,6,3,0,0,11
E02003555,0,4,2,0,0,6
E02003556,1,1,1,0,0,3
E02003557,1,2,1,0,1,5
E02003558,0,4,2,0,0,6
E02003559,0,5,0,1,0,6
E02003560,0,1,0,0,0,1
E02003561,2,5,2,1,0,10
E02003562,0,3,1,0,0,4
E02003563,1,4,0,0,1,6
E02003564,0,1,1,0,0,2
E02003565,0,1,0,0,0,1
E02003566,0,0,1,0,0,1
E02003567,0,4,1,0,0,5
E02003568,0,9,2,0,0,11
E02003569,0,1,1,0,0,2
E02003570,0,2,1,0,0,3
E02003571,0,5,7,4,0,16
E02003572,1,2,0,0,0,3
E02003573,0,3,2,0,0,5
E02003574,0,3,2,0,0,5
E02003575,3,3,0,0,0,6
E02003576,1,0,1,0,0,2
E02003577,0,1,1,0,0,2
E02003578,0,0,1,0,0,1
E02003579,0,13,2,1,0,16
E02003580,0,2,1,0,0,3
E02003581,0,2,5,1,1,9
E02003582,0,4,6,1,0,11
E02003583,1,0,1,0,0,2
E02003584,0,0,0,0,1,1
E02003585,0,2,3,0,0,5
E02003586,0,1,0,0,0,1
E02003587,0,3,1,0,0,4
E02003588,0,1,0,0,0,1
E02003589,0,1,0,0,0,1
E02003590,0,1,4,0,0,5
E02003591,0,1,0,0,0,1
E02003592,1,6,11,0,2,20
E02003593,0,1,0,0,0,1
E02003594,0,3,5,0,0,8
E02003595,1,2,0,0,0,3
E02003596,1,5,2,0,0,8
E02003597,0,0,0,0,0,0
E02003598,0,2,0,0,0,2
E02003599,0,5,1,3,0,9
E02003600,0,8,1,1,0,10
E02003601,0,4,2,0,0,6
E02003602,1,4,2,1,0,8
E02003603,0,6,6,7,0,19
E02003604,0,3,7,1,1,12
E02003605,0,9,2,2,1,14
E02003606,1,6,2,1,0,10
E02003607,0,9,1,2,0,12
E02003608,1,6,0,1,0,8
E02003609,0,10,4,1,1,16
E02003610,1,7,2,1,1,12
E02003611,0,4,1,2,0,7
E02003612,2,0,3,0,0,5
E02003613,2,1,1,1,0,5
E02003614,0,1,1,1,0,3
E02003615,1,4,1,0,0,6
E02003616,0,2,1,1,0,4
E02003617,1,2,1,3,0,7
E02003618,1,3,0,1,0,5
E02003619,0,5,5,2,0,12
E02003620,0,6,3,1,0,10
E02003621,2,3,0,0,1,6
E02003622,1,5,1,1,1,9
E02003623,2,3,4,1,1,11
E02003624,4,5,5,1,0,15
E02003625,2,8,11,4,3,28
E02003626,1,2,0,0,1,4
E02003627,0,8,2,3,0,13
E02003628,1,3,4,1,1,10
E02003629,0,2,6,0,1,9
E02003630,0,1,1,1,2,5
E02003631,0,4,2,0,0,6
E02003632,0,2,3,0,0,5
E02003633,1,1,5,3,0,10
E02003634,1,3,1,0,1,6
E02003635,0,2,0,1,0,3
E02003636,0,5,2,0,0,7
E02003637,1,3,1,2,0,7
E02003638,1,1,2,0,0,4
E02003639,0,1,4,3,0,8
E02003640,0,3,2,1,0,6
E02003641,0,3,1,0,0,4
E02003642,1,3,2,1,0,7
E02003643,1,1,3,0,0,5
E02003644,0,6,3,0,1,10
E02003645,1,2,2,0,0,5
E02003646,1,3,0,2,0,6
E02003647,1,12,3,1,0,17
E02003648,1,4,3,0,0,8
E02003649,0,2,0,0,0,2
E02003650,0,4,6,2,1,13
E02003651,0,6,0,0,2,8
E02003652,0,2,0,0,0,2
E02003653,0,0,0,0,1,1
E02003654,0,0,1,0,0,1
E02003655,0,2,1,0,0,3
E02003656,1,2,2,0,0,5
E02003657,0,6,1,0,0,7
E02003658,0,3,2,0,0,5
E02003659,1,3,1,0,0,5
E02003660,1,1,1,0,0,3
E02003661,1,0,1,0,0,2
E02003662,0,0,2,0,0,2
E02003663,0,7,4,0,0,11
E02003664,0,9,3,1,0,13
E02003665,0,1,0,0,0,1
E02003666,0,3,0,0,1,4
E02003667,1,5,0,0,0,6
E02003668,0,4,0,1,1,6
E02003669,0,1,1,1,0,3
E02003670,1,3,4,2,2,12
E02003671,0,2,1,0,0,3
E02003672,0,11,1,1,0,13
E02003673,0,17,3,1,1,22
E02003674,0,1,0,0,0,1
E02003675,0,7,3,1,0,11
E02003676,0,3,0,0,0,3
E02003677,2,4,0,0,0,6
E02003678,3,13,0,0,0,16
E02003679,0,1,0,0,0,1
E02003680,1,3,0,0,3,7
E02003681,2,16,5,0,0,23
E02003682,1,2,0,0,0,3
E02003683,3,1,0,0,0,4
E02003685,1,2,1,0,0,4
E02003686,2,9,2,0,0,13
E02003687,1,4,1,0,0,6
E02003688,1,4,0,0,0,5
E02003689,1,3,0,0,0,4
E02003690,3,2,2,0,0,7
E02003691,0,2,2,0,0,4
E02003692,2,3,3,2,0,10
E02003693,2,4,2,0,0,8
E02003694,1,2,1,0,0,4
E02003695,1,7,3,0,0,11
E02003696,0,3,5,1,1,10
E02003697,0,7,2,0,0,9
E02003698,0,0,0,0,0,0
E02003699,0,0,6,1,0,7
E02003701,0,4,2,1,2,9
E02003702,0,5,0,0,0,5
E02003703,1,4,2,0,0,7
E02003704,0,1,0,1,0,2
E02003705,0,1,0,2,1,4
E02003706,0,1,0,0,0,1
E02003707,0,2,1,0,0,3
E02003708,2,3,1,0,0,6
E02003709,1,1,1,0,0,3
E02003710,2,1,1,0,1,5
E02003711,0,4,0,0,0,4
E02003712,2,3,2,0,0,7
E02003713,2,6,0,0,0,8
E02003714,1,1,1,1,0,4
E02003715,0,1,0,0,0,1
E02003716,0,0,0,0,0,0
E02003717,1,5,3,1,0,10
E02003718,1,3,2,0,0,6
E02003719,0,22,3,0,0,25
E02003720,1,6,2,0,0,9
E02003721,0,10,6,2,0,18
E02003722,0,6,6,0,0,12
E02003723,0,0,0,0,0,0
E02003724,0,1,0,0,0,1
E02003725,0,0,0,0,0,0
E02003726,0,2,1,0,0,3
E02003727,0,3,2,0,0,5
E02003728,0,2,0,0,0,2
E02003729,0,2,0,0,0,2
E02003730,0,3,0,0,0,3
E02003731,0,1,1,0,0,2
E02003732,0,2,1,0,0,3
E02003733,0,4,3,1,0,8
E02003734,1,5,0,0,0,6
E02003735,0,1,1,0,0,2
E02003736,0,2,1,0,0,3
E02003737,0,3,1,0,0,4
E02003738,0,0,0,0,0,0
E02003739,0,2,0,0,0,2
E02003740,0,13,6,0,0,19
E02003742,0,5,3,0,0,8
E02003743,2,2,2,1,1,8
E02003744,2,3,3,1,0,9
E02003745,0,7,0,0,0,7
E02003746,0,3,1,0,0,4
E02003747,0,5,0,0,1,6
E02003748,0,4,4,1,0,9
E02003749,0,0,7,0,0,7
E02003750,0,4,8,1,0,13
E02003751,0,2,4,1,0,7
E02003752,0,0,2,1,0,3
E02003753,0,2,1,0,0,3
E02003754,0,1,0,1,0,2
E02003755,0,2,9,0,0,11
E02003756,0,0,1,1,0,2
E02003757,1,1,3,1,0,6
E02003758,0,1,7,1,0,9
E02003759,0,2,2,0,0,4
E02003760,1,3,2,0,0,6
E02003761,0,10,3,4,1,18
E02003762,0,4,4,0,1,9
E02003763,1,2,1,0,0,4
E02003764,1,5,2,1,1,10
E02003765,0,3,1,1,0,5
E02003766,0,2,0,1,0,3
E02003767,0,1,0,0,0,1
E02003768,1,2,4,1,0,8
E02003769,0,2,0,1,0,3
E02003770,1,1,4,0,1,7
E02003771,0,2,1,1,0,4
E02003772,1,0,1,0,0,2
E02003773,0,3,4,1,0,8
E02003774,1,4,1,0,0,6
E02003775,0,0,1,1,0,2
E02003776,0,0,0,0,0,0
E02003777,0,2,0,0,0,2
E02003778,0,0,2,0,0,2
E02003779,0,0,0,0,0,0
E02003780,0,4,1,1,0,6
E02003781,0,0,0,1,0,1
E02003783,1,0,0,0,0,1
E02003784,1,7,2,0,0,10
E02003785,0,2,1,0,0,3
E02003786,0,0,1,2,0,3
E02003787,1,2,0,1,0,4
E02003788,0,4,1,0,0,5
E02003789,0,4,0,0,0,4
E02003790,0,4,1,0,0,5
E02003791,0,1,0,0,0,1
E02003792,0,3,0,0,0,3
E02003793,0,3,0,0,0,3
E02003794,0,3,4,1,1,9
E02003795,0,15,10,4,0,29
E02003796,0,5,1,3,3,12
E02003797,1,12,0,3,1,17
E02003798,0,10,2,1,0,13
E02003799,0,7,1,4,2,14
E02003800,0,2,9,2,0,13
E02003801,0,4,3,0,1,8
E02003802,0,7,2,3,0,12
E02003803,0,7,2,0,0,9
E02003804,1,3,3,1,0,8
E02003805,0,4,2,2,0,8
E02003806,0,2,2,2,1,7
E02003807,1,7,0,0,0,8
E02003808,0,2,1,1,0,4
E02003809,0,3,2,0,0,5
E02003810,0,1,2,1,0,4
E02003811,0,1,1,1,0,3
E02003812,0,7,3,1,1,12
E02003813,0,12,4,0,1,17
E02003814,1,7,2,0,0,10
E02003815,1,6,7,0,0,14
E02003816,1,4,6,1,0,12
E02003817,0,3,1,1,0,5
E02003818,0,2,8,4,0,14
E02003819,0,7,2,2,0,11
E02003820,0,4,2,1,0,7
E02003821,1,4,1,0,0,6
E02003822,1,2,4,0,0,7
E02003823,0,3,2,3,0,8
E02003824,0,4,2,1,0,7
E02003825,0,1,0,2,0,3
E02003826,0,9,10,1,0,20
E02003827,0,6,8,1,0,15
E02003828,0,5,2,1,0,8
E02003829,1,2,1,1,0,5
E02003830,1,4,5,7,0,17
E02003831,3,8,4,8,2,25
E02003832,0,2,1,0,0,3
E02003833,0,1,3,0,0,4
E02003834,0,6,2,1,0,9
E02003835,0,3,0,0,0,3
E02003836,1,3,4,1,1,10
E02003837,1,10,5,1,1,18
E02003838,0,3,1,2,1,7
E02003839,0,5,4,2,0,11
E02003840,0,5,5,1,1,12
E02003841,1,4,2,0,0,7
E02003842,0,5,1,1,1,8
E02003843,0,2,2,1,0,5
E02003844,0,3,2,1,0,6
E02003845,0,7,4,2,0,13
E02003846,1,8,1,0,0,10
E02003847,2,6,1,2,0,11
E02003848,0,4,0,2,0,6
E02003849,0,0,2,4,1,7
E02003850,0,3,2,0,1,6
E02003851,0,4,2,2,0,8
E02003852,0,2,1,2,0,5
E02003853,0,3,1,0,1,5
E02003854,1,4,1,1,0,7
E02003855,1,23,7,1,0,32
E02003856,0,9,1,1,0,11
E02003857,2,3,2,0,0,7
E02003858,0,3,1,1,0,5
E02003859,3,14,8,4,1,30
E02003860,0,1,1,2,0,4
E02003861,0,6,3,4,1,14
E02003862,2,13,4,1,0,20
E02003863,0,9,0,1,0,10
E02003864,1,7,7,1,0,16
E02003865,0,2,5,0,0,7
E02003866,1,4,1,0,0,6
E02003867,0,3,2,3,0,8
E02003868,2,5,1,1,1,10
E02003869,0,11,10,1,1,23
E02003870,0,5,1,2,0,8
E02003871,0,4,3,2,0,9
E02003872,0,7,4,1,0,12
E02003873,0,0,4,2,0,6
E02003874,0,7,5,0,0,12
E02003875,0,1,4,0,1,6
E02003876,0,2,2,0,0,4
E02003877,0,12,2,3,1,18
E02003878,0,10,5,1,1,17
E02003879,1,7,6,0,0,14
E02003880,0,5,0,0,1,6
E02003881,0,1,1,1,0,3
E02003882,1,3,3,0,0,7
E02003883,0,4,3,0,0,7
E02003884,0,8,0,0,0,8
E02003885,0,1,2,0,0,3
E02003886,2,6,3,0,1,12
E02003887,1,1,3,2,0,7
E02003888,1,4,4,0,0,9
E02003889,0,3,1,0,0,4
E02003890,0,0,2,0,0,2
E02003891,0,0,1,0,0,1
E02003892,0,4,0,0,0,4
E02003893,1,1,0,0,0,2
E02003894,0,8,0,0,0,8
E02003895,0,2,2,1,0,5
E02003896,0,1,0,1,0,2
E02003897,0,1,0,0,0,1
E02003898,0,0,2,0,0,2
E02003899,0,0,0,0,0,0
E02003900,2,1,1,0,0,4
E02003901,0,1,7,1,0,9
E02003902,0,0,0,0,0,0
E02003903,0,0,0,0,0,0
E02003904,0,1,3,0,0,4
E02003905,0,0,0,0,0,0
E02003906,0,2,0,0,0,2
E02003907,1,3,0,0,0,4
E02003908,1,1,0,0,0,2
E02003909,0,2,0,0,0,2
E02003910,0,2,0,0,0,2
E02003911,0,1,1,0,0,2
E02003912,0,13,1,0,0,14
E02003913,1,1,0,0,0,2
E02003914,0,1,0,0,0,1
E02003915,0,1,0,0,0,1
E02003916,1,3,0,0,0,4
E02003917,0,1,1,0,0,2
E02003918,0,3,0,0,0,3
E02003919,1,0,0,0,0,1
E02003920,0,0,1,0,0,1
E02003921,0,0,0,0,0,0
E02003922,1,0,1,0,1,3
E02003923,1,2,1,0,0,4
E02003924,0,5,0,0,0,5
E02003925,1,1,0,0,0,2
E02003926,0,4,0,1,0,5
E02003927,0,1,0,0,0,1
E02003928,0,8,1,0,0,9
E02003929,0,2,0,0,0,2
E02003930,0,2,0,0,0,2
E02003931,0,1,0,0,0,1
E02003932,0,1,1,0,0,2
E02003933,0,0,0,0,0,0
E02003934,0,1,1,0,0,2
E02003935,0,3,2,0,0,5
E02003936,0,1,0,0,0,1
E02003937,0,1,0,0,0,1
E02003938,0,1,0,0,0,1
E02003939,0,1,1,0,0,2
E02003940,0,0,0,0,0,0
E02003941,1,1,1,0,0,3
E02003942,0,0,1,0,0,1
E02003943,1,2,1,0,0,4
E02003944,1,4,0,0,0,5
E02003945,1,5,3,0,0,9
E02003946,2,2,0,0,0,4
E02003947,1,3,2,0,0,6
E02003948,0,2,0,0,0,2
E02003949,0,1,0,0,0,1
E02003950,0,2,0,0,0,2
E02003951,0,0,2,0,0,2
E02003952,0,1,1,0,0,2
E02003953,0,1,0,0,0,1
E02003954,0,2,0,0,0,2
E02003955,0,3,0,0,0,3
E02003956,1,0,0,0,0,1
E02003957,0,2,0,0,0,2
E02003958,2,2,0,0,0,4
E02003959,1,4,0,0,0,5
E02003960,1,1,1,0,0,3
E02003961,2,0,0,0,0,2
E02003962,2,1,1,0,0,4
E02003963,0,5,0,0,0,5
E02003964,0,2,1,0,0,3
E02003965,0,5,1,0,1,7
E02003966,0,2,0,0,1,3
E02003967,1,0,0,2,1,4
E02003968,0,6,0,1,2,9
E02003969,0,3,0,0,0,3
E02003970,1,6,1,0,0,8
E02003971,3,2,1,0,0,6
E02003972,1,2,1,0,0,4
E02003973,2,2,0,0,0,4
E02003974,0,5,7,0,1,13
E02003975,0,3,0,1,0,4
E02003976,0,3,4,1,1,9
E02003977,1,2,0,0,0,3
E02003978,0,1,4,0,0,5
E02003979,1,9,0,2,0,12
E02003980,0,5,0,0,1,6
E02003981,0,2,0,0,0,2
E02003982,0,14,2,0,0,16
E02003983,2,5,1,0,1,9
E02003984,1,8,2,0,0,11
E02003985,2,3,1,0,1,7
E02003986,2,5,1,0,0,8
E02003987,1,5,1,0,0,7
E02003988,3,2,1,1,4,11
E02003989,0,2,1,0,0,3
E02003990,2,6,4,1,0,13
E02003991,1,12,5,0,0,18
E02003992,0,3,1,0,0,4
E02003993,2,1,4,0,0,7
E02003994,0,9,1,1,0,11
E02003995,0,6,3,0,0,9
E02003996,1,4,8,0,0,13
E02003997,3,5,15,1,0,24
E02003998,0,1,2,2,0,5
E02003999,1,5,0,1,0,7
E02004000,0,1,0,0,0,1
E02004001,2,2,0,3,0,7
E02004002,0,7,4,1,0,12
E02004003,0,14,3,1,0,18
E02004004,1,3,4,1,0,9
E02004005,0,1,1,1,0,3
E02004006,1,2,0,0,0,3
E02004007,1,7,1,0,0,9
E02004008,1,1,3,0,0,5
E02004009,0,0,3,1,0,4
E02004010,0,5,3,0,1,9
E02004011,1,4,2,0,0,7
E02004012,0,5,2,0,1,8
E02004013,1,2,0,1,0,4
E02004014,1,4,0,1,0,6
E02004015,0,5,1,0,0,6
E02004016,1,7,2,0,0,10
E02004017,1,3,0,0,0,4
E02004018,0,3,1,0,0,4
E02004019,0,13,6,0,0,19
E02004020,2,14,3,1,0,20
E02004021,2,5,4,0,0,11
E02004022,2,3,0,0,0,5
E02004023,1,1,1,1,0,4
E02004024,0,2,0,0,0,2
E02004025,1,4,0,0,0,5
E02004026,3,17,4,2,0,26
E02004027,6,9,8,2,0,25
E02004028,0,8,1,0,0,9
E02004029,0,3,2,0,0,5
E02004030,0,5,2,0,0,7
E02004031,1,6,0,2,0,9
E02004032,0,4,0,5,0,9
E02004033,1,2,2,0,0,5
E02004034,0,4,1,0,1,6
E02004035,1,2,0,1,0,4
E02004036,1,5,1,2,0,9
E02004037,1,4,1,0,0,6
E02004038,0,8,5,3,0,16
E02004039,1,3,0,0,0,4
E02004040,0,0,4,0,0,4
E02004041,1,2,0,0,0,3
E02004043,0,2,1,0,0,3
E02004044,0,4,3,0,0,7
E02004045,0,5,4,1,0,10
E02004046,0,4,1,0,0,5
E02004047,1,3,2,0,0,6
E02004048,0,0,2,0,0,2
E02004049,0,2,3,0,1,6
E02004050,0,3,5,1,0,9
E02004051,1,6,1,0,0,8
E02004052,0,1,1,0,0,2
E02004053,1,0,1,0,0,2
E02004054,2,2,1,0,0,5
E02004055,0,3,5,1,0,9
E02004056,1,7,3,0,0,11
E02004057,0,2,2,0,0,4
E02004058,0,2,1,0,1,4
E02004059,0,6,5,3,0,14
E02004060,0,2,6,0,0,8
E02004061,1,2,3,0,0,6
E02004062,0,7,1,0,0,8
E02004063,0,2,1,0,0,3
E02004064,0,2,0,0,0,2
E02004065,0,2,0,0,0,2
E02004066,1,5,6,2,0,14
E02004067,0,1,0,0,0,1
E02004068,0,5,1,0,0,6
E02004069,0,3,1,0,0,4
E02004070,0,5,6,0,1,12
E02004071,1,1,0,0,0,2
E02004072,1,12,1,8,0,22
E02004073,1,4,1,0,1,7
E02004074,1,3,1,0,0,5
E02004075,0,1,4,0,0,5
E02004076,0,5,2,2,0,9
E02004077,1,3,3,0,0,7
E02004078,1,3,2,1,0,7
E02004080,1,2,6,2,4,15
E02004081,1,3,0,2,0,6
E02004082,0,5,5,3,1,14
E02004083,0,4,2,1,1,8
E02004084,1,2,0,2,0,5
E02004085,1,5,1,0,0,7
E02004086,0,1,0,2,0,3
E02004087,0,1,0,0,0,1
E02004088,3,7,3,2,0,15
E02004089,0,5,1,2,0,8
E02004090,0,2,2,1,0,5
E02004091,1,4,2,0,0,7
E02004092,0,3,0,1,0,4
E02004093,0,13,0,0,0,13
E02004094,0,0,1,1,0,2
E02004095,1,6,3,0,2,12
E02004096,0,4,3,3,0,10
E02004097,1,1,1,0,1,4
E02004098,0,12,1,1,0,14
E02004100,0,5,2,1,0,8
E02004102,0,14,5,3,0,22
E02004103,0,2,1,1,0,4
E02004104,0,1,0,1,0,2
E02004105,0,13,2,0,0,15
E02004106,1,2,3,1,0,7
E02004108,1,14,9,2,1,27
E02004109,1,1,7,1,0,10
E02004110,1,2,2,2,0,7
E02004111,0,0,0,0,0,0
E02004112,1,1,5,1,0,8
E02004113,1,3,4,1,1,10
E02004114,1,5,4,0,0,10
E02004115,0,3,3,0,1,7
E02004116,2,5,6,0,0,13
E02004117,0,12,3,0,0,15
E02004118,1,8,3,1,0,13
E02004119,2,4,2,0,0,8
E02004120,0,6,0,0,0,6
E02004121,1,2,1,1,1,6
E02004122,0,8,2,0,0,10
E02004123,1,5,5,0,0,11
E02004124,3,8,1,0,0,12
E02004125,0,6,5,2,0,13
E02004126,0,4,1,0,0,5
E02004128,0,9,2,1,1,13
E02004129,0,0,0,0,0,0
E02004130,0,1,0,0,0,1
E02004131,0,1,1,0,0,2
E02004132,0,0,0,1,0,1
E02004133,0,5,5,0,0,10
E02004134,0,0,0,1,0,1
E02004135,0,1,0,0,0,1
E02004136,0,1,0,0,0,1
E02004137,0,0,1,0,0,1
E02004138,0,9,1,1,0,11
E02004139,0,0,1,0,0,1
E02004140,0,5,0,1,0,6
E02004141,0,0,0,0,0,0
E02004142,0,1,0,0,0,1
E02004143,0,0,0,0,0,0
E02004144,0,0,2,0,0,2
E02004145,0,1,1,1,0,3
E02004146,0,0,0,0,0,0
E02004147,0,1,0,0,0,1
E02004148,1,3,2,0,0,6
E02004149,0,9,0,0,0,9
E02004150,1,0,0,0,0,1
E02004151,1,0,0,0,0,1
E02004152,1,1,0,0,0,2
E02004153,1,0,0,0,0,1
E02004154,0,0,0,0,0,0
E02004155,0,1,0,0,0,1
E02004156,0,1,0,0,0,1
E02004157,1,0,0,0,0,1
E02004158,0,1,0,0,0,1
E02004159,0,2,0,0,0,2
E02004160,1,10,1,1,0,13
E02004161,0,1,0,0,0,1
E02004162,1,3,0,0,0,4
E02004163,0,1,0,0,0,1
E02004164,0,0,1,0,0,1
E02004165,0,1,2,0,0,3
E02004166,0,2,0,0,0,2
E02004167,0,1,0,0,0,1
E02004168,0,2,0,0,0,2
E02004169,0,2,0,1,0,3
E02004170,0,2,0,0,0,2
E02004171,0,0,0,0,0,0
E02004172,0,2,0,0,0,2
E02004173,0,0,1,0,0,1
E02004174,0,0,0,0,1,1
E02004175,0,0,0,0,0,0
E02004176,0,0,0,0,0,0
E02004177,0,2,1,0,0,3
E02004178,0,0,0,0,0,0
E02004179,0,2,0,0,0,2
E02004180,0,3,0,0,0,3
E02004181,0,6,0,0,0,6
E02004182,0,1,0,0,0,1
E02004183,0,0,0,0,0,0
E02004184,0,1,0,0,0,1
E02004185,0,0,0,0,0,0
E02004186,0,1,0,0,0,1
E02004187,0,5,1,0,0,6
E02004188,0,3,0,0,0,3
E02004189,0,1,0,0,0,1
E02004190,0,0,0,0,0,0
E02004191,0,1,0,0,0,1
E02004192,0,2,0,0,0,2
E02004193,2,1,1,0,0,4
E02004194,0,0,0,0,0,0
E02004195,0,0,0,0,0,0
E02004196,0,0,0,0,0,0
E02004197,0,1,0,0,0,1
E02004198,0,1,0,0,0,1
E02004199,0,0,2,0,0,2
E02004200,0,0,0,0,0,0
E02004201,0,0,0,0,0,0
E02004202,1,1,0,0,0,2
E02004203,0,0,5,0,0,5
E02004204,2,3,0,0,0,5
E02004205,0,2,0,0,0,2
E02004206,1,1,0,0,0,2
E02004207,0,0,0,0,0,0
E02004208,0,0,0,0,0,0
