MSOAC,LSOACOUNT,POPMID15,IMD19 SCORE
E02004487,5,7282,19.19483384
E02004488,6,8495,8.227360094
E02004489,5,9316,11.52178671
E02004490,5,8067,29.79131933
E02004491,5,7739,6.6626046
E02004492,6,9411,10.99573425
E02004493,6,10333,16.71275738
E02004494,6,10390,12.83492589
E02004495,6,8294,11.44201592
E02004496,5,7830,6.81644023
E02004497,5,7968,8.288919177
E02004498,6,10061,17.73402743
E02004499,5,6901,5.379523982
E02004500,5,9179,10.02633435
E02004501,5,7208,13.46126956
E02004502,3,6650,14.29264857
E02004503,5,8103,6.068304332
E02004504,6,8217,8.533111963
E02004505,3,5378,17.4773836
E02004506,4,7223,11.51019092
E02004507,6,9977,15.36442347
E02004508,4,6537,10.37504987
E02004509,4,12584,11.96507295
E02004512,5,10813,19.69996153
E02004513,7,12621,33.10183108
E02004514,4,5536,12.85499765
E02004515,5,7407,13.02607209
E02004516,6,12484,23.80196475
E02004517,5,8719,13.30496341
E02004518,4,7447,11.22186263
E02004519,5,7372,10.21538972
E02004520,5,9516,21.50833722
E02004521,6,8935,24.29706245
E02004522,5,10484,5.995367894
E02004523,6,10010,26.20085355
E02004524,5,8380,12.28388831
E02004525,5,7597,13.31733566
E02004526,5,7407,11.89954692
E02004527,5,8922,14.05047657
E02004528,5,8232,14.57667359
E02004529,3,6714,22.07193819
E02004530,4,6433,14.48906125
E02004531,4,6686,13.32968651
E02004532,4,6366,10.83030364
E02004533,5,7319,21.87023104
E02004534,5,9024,19.38115204
E02004535,3,5811,25.29766839
E02004536,4,6130,9.853331158
E02004537,6,8901,22.96450657
E02004538,6,9410,10.39485356
E02004539,5,7904,17.83700835
E02004540,4,6062,9.736939624
E02004541,7,11695,8.017742027
E02004542,4,6588,10.05364693
E02004543,4,7077,13.92200042
E02004544,4,7444,13.85538259
E02004545,5,7443,24.60123499
E02004546,5,7947,26.07213087
E02004547,5,8787,21.92649994
E02004548,5,9053,8.322962222
E02004549,5,7777,23.89391359
E02004550,5,8162,26.31858932
E02004551,5,7484,25.77363495
E02004552,5,6540,17.64852951
E02004553,5,7398,27.32511557
E02004554,5,7300,21.19943027
E02004555,4,6194,12.40160284
E02004556,4,7232,8.833215017
E02004557,5,8361,15.8460616
E02004558,4,6651,21.24824162
E02004559,6,7719,10.62557209
E02004560,5,8559,17.80561199
E02004561,7,10373,13.46281384
E02004562,5,7735,13.13194273
E02004563,4,6556,10.49572407
E02004564,5,8226,8.3065
E02004565,9,15254,5.884244329
E02004566,4,5883,26.15365868
E02004567,5,8141,4.837528928
E02004568,5,9013,10.42091057
E02004569,5,7414,16.18484462
E02004570,6,8819,9.709688287
E02004571,5,8143,6.201588481
E02004572,5,7743,15.4968755
E02004573,4,6369,42.66753886
E02004574,4,7517,28.68911082
E02004575,7,11117,16.40352307
E02004576,6,9042,18.51039781
E02004577,4,5328,17.23425601
E02004578,5,7125,28.39543172
E02004579,5,6947,22.73305369
E02004580,8,11877,19.93724855
E02004581,4,7447,14.17200886
E02004582,4,6864,28.23644974
E02004583,5,8480,22.71339953
E02004584,4,6639,21.53808857
E02004585,5,8345,29.72318538
E02004586,5,8173,37.47654448
E02004587,5,8009,49.99303022
E02004588,4,6923,69.56929395
E02004589,5,7591,35.59707865
E02004590,5,7997,56.87740615
E02004591,4,7019,6.250621883
E02004592,7,13189,8.743925544
E02004593,5,8231,9.096109829
E02004594,4,8313,9.68097967
E02004595,7,12839,7.057302282
E02004596,4,9559,13.05135318
E02004597,5,7701,11.09686976
E02004598,6,10641,8.984624095
E02004599,4,7713,10.08915027
E02004600,4,5644,17.04528366
E02004601,4,5229,5.651737808
E02004602,4,6396,27.97679409
E02004603,5,7985,23.6916417
E02004604,5,8066,35.71125862
E02004605,4,5824,32.54783225
E02004606,6,9985,19.47244357
E02004607,6,9615,11.07057275
E02004608,7,10315,11.95148648
E02004609,4,7252,7.155219801
E02004610,5,7759,5.378949994
E02004611,7,11224,4.907549269
E02004612,7,9462,7.641140245
E02004613,4,6408,3.330936954
E02004614,3,5428,4.545146647
E02004615,5,7948,10.34895861
E02004616,5,9085,12.11351502
E02004617,4,8058,11.38520973
E02004618,4,7363,15.25016094
E02004619,4,7256,11.40572574
E02004620,5,8125,9.697882585
E02004621,4,6645,12.48817788
E02004622,5,7516,12.43708941
E02004623,6,8222,7.756039406
E02004624,3,6076,8.615842001
E02004625,6,9254,10.34749427
E02004626,5,9962,16.24441357
E02004627,3,5894,15.9784564
E02004628,5,7861,16.38187801
E02004629,7,12784,23.14696191
E02004630,4,6611,19.08620542
E02004631,3,5015,14.52507777
E02004632,7,10369,20.22801938
E02004633,5,8341,16.02452811
E02004634,6,10329,19.3079971
E02004635,5,7410,13.62186019
E02004636,5,8043,6.037975507
E02004637,5,9431,27.560297
E02004638,4,5850,10.99807966
E02004639,5,9378,35.96123875
E02004640,5,8162,38.7207334
E02004641,5,7217,8.432046418
E02004642,7,12082,18.40657921
E02004643,5,7951,39.64266809
E02004644,6,8912,27.49193615
E02004645,6,9401,8.514384534
E02004646,6,8908,37.56359306
E02004647,4,5866,24.01291954
E02004648,4,5736,16.03366632
E02004649,4,7295,8.930211926
E02004650,7,12937,14.75823862
E02004651,4,8983,10.89219125
E02004652,4,6531,8.7530467
E02004653,4,6577,10.81481116
E02004654,6,11728,12.10584268
E02004655,5,8138,15.11493709
E02004656,5,11484,16.43273311
E02004657,5,6885,7.292906754
E02004658,4,6496,4.363348368
E02004659,5,6330,8.90867267
E02004660,4,6519,8.170135604
E02004661,6,8394,11.70643066
E02004662,4,6258,11.36911074
E02004663,4,6710,9.623447094
E02004664,4,7113,14.67027569
E02004665,5,8628,6.304260315
E02004666,7,12109,10.57362169
E02004667,7,10849,17.94608074
E02004668,5,8527,10.07406743
E02004669,4,6999,11.50588084
E02004670,7,13617,8.110991187
E02004671,4,5965,14.6450798
E02004672,8,12816,8.344977684
E02004673,3,5985,18.54024094
E02004674,5,10001,14.98677162
E02004675,5,7419,9.709272409
E02004676,6,7973,7.797167816
E02004677,5,7491,11.60492444
E02004678,5,7361,9.872712675
E02004679,5,8634,10.07286078
E02004680,4,7666,4.643422515
E02004681,7,13134,21.74857728
E02004682,4,8146,10.4350162
E02004683,4,7064,17.87536467
E02004684,6,10265,15.43239922
E02004685,5,7388,17.28651435
E02004686,5,8438,16.91346563
E02004687,5,7432,24.16580409
E02004688,5,7812,26.55159857
E02004689,4,5533,5.696029821
E02004690,5,7972,8.341377195
E02004691,5,7969,10.01389986
E02004692,5,7239,5.338544965
E02004693,5,7345,18.59549939
E02004694,4,6817,7.421634003
E02004695,6,8875,5.86110738
E02004696,4,6367,7.973933093
E02004697,4,6412,7.387279164
E02004698,4,5620,21.56816121
E02004699,6,10991,6.162362387
E02004700,4,5595,17.78110974
E02004702,5,8354,14.1629508
E02004703,6,11257,8.551381274
E02004704,3,5833,13.114473
E02004705,5,8849,9.272774212
E02004706,5,7684,11.05663131
E02004707,5,11501,10.37650761
E02004708,6,8742,12.43505708
E02004709,5,7833,7.396700626
E02004710,4,6443,7.547987273
E02004712,5,8913,2.179958375
E02004713,5,7864,6.047652848
E02004714,5,7732,4.207772116
E02004715,5,8273,11.03528369
E02004716,6,8637,10.92420852
E02004717,5,11157,20.29817953
E02004718,5,9058,17.998827
E02004719,7,9890,5.341966734
E02004720,7,10909,10.4444752
E02004721,5,10165,5.134434333
E02004722,5,7263,12.19097136
E02004723,6,9968,6.764138443
E02004724,5,7850,18.11131414
E02004725,3,5529,13.78419045
E02004726,3,5769,8.071274398
E02004727,5,9710,6.426585273
E02004728,6,9058,8.020836057
E02004729,5,7444,14.4059245
E02004730,6,8834,5.755774621
E02004731,5,8017,4.601950231
E02004732,5,8325,6.060707628
E02004733,5,7947,10.67979313
E02004734,7,10602,12.86112224
E02004735,5,7667,5.179781531
E02004736,5,8059,7.08977826
E02004737,5,7726,21.06641949
E02004738,5,7479,12.34280118
E02004739,4,7031,8.209596928
E02004740,5,7283,3.780217355
E02004741,5,7887,22.71222125
E02004742,5,7523,24.51264682
E02004743,5,7623,13.92972872
E02004744,5,9365,33.12203748
E02004745,5,9067,23.16034477
E02004746,7,11044,9.324410721
E02004747,4,7021,19.91328757
E02004748,6,10080,34.82926438
E02004749,5,7382,8.101567055
E02004750,6,7765,12.54732505
E02004751,5,8123,7.536612582
E02004752,5,8224,3.82446036
E02004753,7,10366,6.704725545
E02004754,4,6562,9.659946053
E02004755,7,12115,4.959043252
E02004756,5,8421,4.82684503
E02004757,5,8074,2.281885187
E02004758,5,8589,7.779455816
E02004759,5,8622,3.263114591
E02004760,5,8500,4.719757647
E02004761,4,6799,6.409761141
E02004764,5,8002,11.35372194
E02004765,4,6181,6.467650542
E02004766,4,6591,26.09990517
E02004767,4,6392,38.25379146
E02004768,4,5553,20.03963623
E02004769,4,6277,42.62527051
E02004770,5,6923,39.11251206
E02004771,5,9136,40.86604094
E02004772,6,9413,13.80622203
E02004774,6,9890,11.68176461
E02004775,6,9349,16.28439951
E02004776,4,5983,12.2972716
E02004777,3,5545,19.246422
E02004778,4,6126,17.44553983
E02004779,7,10889,13.01964634
E02004780,4,6024,21.01134595
E02004781,5,8441,11.22103045
E02004782,5,7997,19.16854971
E02004783,5,7283,11.9585874
E02004784,4,5762,10.8114941
E02004785,4,5631,14.92798526
E02004786,6,8816,11.56888714
E02004787,5,7393,8.301746652
E02004788,5,7242,9.959588926
E02004789,6,10575,15.15496936
E02004790,5,7961,15.57420764
E02004791,4,5732,22.26366661
E02004792,6,8637,13.28557034
E02004793,4,7545,5.843662028
E02004794,5,6872,11.72456083
E02004795,5,8821,12.11682202
E02004796,6,9864,7.390821067
E02004797,5,8034,16.70767936
E02004798,4,6215,25.86973113
E02004799,5,8092,15.109054
E02004800,4,7603,6.581163488
E02004801,5,7846,6.311322967
E02004802,4,6875,21.70817818
E02004803,5,7539,29.221423
E02004804,5,7076,8.42097866
E02004805,5,8385,6.000690042
E02004806,5,8119,8.548376032
E02004807,6,9293,15.82429893
E02004808,7,11194,12.35400983
E02004809,4,8741,23.41419655
E02004810,4,7553,14.95513346
E02004811,5,7700,19.08735714
E02004812,4,6557,8.594679884
E02004813,4,6134,25.80968324
E02004814,4,7093,8.389548005
E02004815,5,7684,29.23566775
E02004816,5,12612,18.30272383
E02004817,5,8106,15.30641352
E02004818,6,10211,8.013629321
E02004819,5,8029,8.16543866
E02004820,4,7517,11.25503765
E02004821,3,5318,10.89835013
E02004822,5,7876,12.90926486
E02004823,6,8846,6.535928103
E02004824,4,5762,13.80225668
E02004825,6,10519,8.76152448
E02004826,4,7668,13.65004225
E02004827,5,7680,3.576099349
E02004828,4,6431,8.629891619
E02004829,3,5863,8.667093809
E02004830,4,6850,9.953751241
E02004831,5,9211,6.537769515
E02004832,5,8655,8.511920393
E02004833,6,9767,6.498191154
E02004834,5,7997,19.46959222
E02004835,6,10548,8.175676716
E02004836,4,6633,19.57782331
E02004837,5,7741,4.351019248
E02004838,5,9422,5.340644237
E02004839,5,8376,9.678121299
E02004840,6,9695,7.294685095
E02004841,6,11813,12.67699577
E02004842,5,9163,10.39081098
E02004843,4,7144,10.2775984
E02004844,5,7275,18.17579368
E02004845,4,7686,17.92452069
E02004846,4,6307,7.330120342
E02004847,5,10474,19.72757743
E02004848,4,7555,16.18379801
E02004849,4,6845,8.911579401
E02004850,5,7460,20.3248193
E02004851,4,5790,20.35565665
E02004852,5,7769,17.25746261
E02004853,4,6458,24.20022174
E02004854,4,7739,18.8970575
E02004855,4,7809,31.62260507
E02004856,4,5565,10.4278
E02004857,4,5777,7.319265363
E02004858,3,5178,11.79618888
E02004859,3,5109,5.698825406
E02004860,4,6013,15.12179311
E02004861,4,5483,6.912512311
E02004862,5,7839,23.67602692
E02004863,5,7879,28.55315814
E02004864,4,6546,2.831512527
E02004865,3,5634,15.87395669
E02004866,4,6714,16.01089217
E02004867,4,6354,7.149419421
E02004868,4,6103,19.43364182
E02004869,4,5735,6.455226678
E02004870,5,10707,18.4060721
E02004871,3,5289,13.01622367
E02004872,5,7170,11.62709958
E02004873,7,11157,7.913730125
E02004874,4,6175,16.02948923
E02004875,6,9831,18.09121666
E02004876,6,9456,7.000876481
E02004877,3,5355,6.750901401
E02004878,4,7272,8.598881601
E02004879,5,7810,10.60985608
E02004880,6,9309,4.892862069
E02004881,3,6187,5.897371909
E02004882,5,8734,5.829918937
E02004883,3,5876,8.636153165
E02004884,6,10502,9.984523043
E02004885,6,8705,3.869988512
E02004886,4,5969,14.34083331
E02004887,3,7535,8.873926211
E02004888,5,9059,7.160495309
E02004889,6,11199,9.741112867
E02004890,5,8493,5.905910868
E02004891,5,8046,6.427199851
E02004892,4,5638,15.60315413
E02004893,3,5689,5.397550888
E02004894,5,9004,8.500180031
E02004895,6,9461,9.722209914
E02004896,5,8082,8.031928112
E02004897,4,6749,9.512833012
E02004898,5,7584,19.36353468
E02004899,4,5620,14.72296085
E02004900,5,8151,6.207548644
E02004901,5,8927,27.43373384
E02004902,5,8285,18.927586
E02004903,4,7468,14.44657807
E02004904,4,6201,17.53595743
E02004905,4,6805,9.716932109
E02004906,5,10143,16.74727231
E02004907,6,9757,10.21816439
E02004908,6,9385,7.931525839
E02004909,3,5453,11.54086778
E02004910,6,10956,5.303781307
E02004911,4,6724,18.90961243
E02004912,7,10600,10.52252236
E02004913,10,15206,9.986248915
E02004914,5,7971,16.33263192
E02004915,4,5710,20.9062683
E02004916,5,7325,11.8372714
E02004917,5,6497,20.39100123
E02004918,5,8543,10.23058843
E02004919,5,7734,12.1519369
E02004920,6,11424,12.00251786
E02004921,5,7793,5.403941999
E02004922,6,9622,12.25352796
E02004923,6,10053,7.107239431
E02004924,5,7647,3.742116516
E02004925,5,7834,6.982142201
E02004926,5,7837,3.061723874
E02004927,4,6688,8.070798744
E02004928,4,6795,3.921086093
E02004929,4,6380,11.53168856
E02004930,4,6811,6.142390251
E02004931,4,6633,6.438341324
E02004932,4,7879,14.53526184
E02004933,4,7054,2.787711795
E02004934,4,7936,7.386247858
E02004935,4,8542,9.746880707
E02004936,4,6425,4.891373074
E02004937,4,7132,4.755577257
E02004938,4,6255,12.76347802
E02004939,4,6978,14.16199513
E02004940,5,7563,14.84970699
E02004941,6,9645,12.42002271
E02004942,4,6399,11.65644601
E02004943,5,7755,5.968571631
E02004944,4,7236,20.24302584
E02004945,6,12318,16.22294561
E02004946,4,6428,22.25846266
E02004947,4,6227,9.054816445
E02004948,4,5989,18.55354199
E02004949,5,8404,22.37557366
E02004950,4,6942,16.52590925
E02004951,4,7311,30.50868636
E02004952,5,6712,18.17952086
E02004953,4,6388,23.14090153
E02004954,4,6678,21.86419362
E02004955,4,5946,17.92794837
E02004956,5,9111,9.264272308
E02004957,5,9584,13.82024635
E02004958,4,7838,6.612907119
E02004959,4,6143,4.651801074
E02004960,4,5814,2.510014964
E02004961,6,9742,3.759422808
E02004962,5,8812,7.992088289
E02004963,4,7249,15.94202497
E02004964,4,5664,15.16026165
E02004965,4,6738,11.48916281
E02004966,4,7441,2.686614434
E02004967,4,7661,24.5847452
E02004968,4,7495,16.8628998
E02004969,5,7359,11.86822258
E02004970,5,8153,20.91726935
E02004971,5,8106,17.40960659
E02004972,4,6042,7.415466733
E02004973,4,7876,16.48590338
E02004974,4,8684,6.721740673
E02004975,4,8104,8.045256417
E02004976,4,9683,23.86841155
E02004977,5,8848,16.24923632
E02004978,5,9046,22.52659496
E02004979,4,6952,11.85456444
E02004980,4,6268,3.590675175
E02004981,5,7467,9.429625151
E02004982,4,6088,8.659153909
E02004983,4,6148,15.26429912
E02004984,4,6391,14.37275027
E02004985,4,7096,9.40301212
E02004986,5,8041,27.724609
E02004987,4,7112,13.19717154
E02004988,4,8054,15.43714614
E02004989,6,13855,15.55120946
E02004990,4,6893,17.50964805
E02004991,4,8511,21.67249747
E02004992,5,9083,17.14043136
E02004993,3,5634,14.59441676
E02004994,4,5866,6.611322537
E02004995,3,5277,7.17630813
E02004996,6,8298,14.87975645
E02004997,6,7668,20.98122744
E02004998,4,6795,9.627630464
E02004999,9,13630,17.93416229
E02005000,5,10652,25.56968785
E02005001,6,8955,13.66219911
E02005002,6,9175,26.56282572
E02005003,5,9418,31.71766023
E02005004,8,12525,14.69417381
E02005005,4,8266,15.03201476
E02005006,4,5802,18.26471596
E02005007,5,8938,16.28572007
E02005008,6,8227,13.38598432
E02005009,4,5698,17.40912039
E02005010,5,7844,32.554609
E02005011,4,7376,12.41247397
E02005012,5,8860,22.63545214
E02005013,5,8337,22.96347595
E02005014,5,8755,6.690945174
E02005015,5,9106,11.96032934
E02005016,5,7979,16.84107545
E02005017,5,7105,12.8888646
E02005018,5,8858,15.31964913
E02005019,4,6365,17.47585876
E02005020,5,7325,19.39102853
E02005021,4,11031,7.232078415
E02005022,5,9492,16.48228656
E02005023,5,9060,33.29270927
E02005025,5,9681,9.574093172
E02005026,4,7851,14.58752809
E02005027,4,5549,12.39873977
E02005028,4,8765,32.74484518
E02005029,4,10383,13.81538467
E02005030,6,10500,15.42091162
E02005031,4,8292,26.18678063
E02005032,5,9659,21.04863185
E02005033,4,7118,24.83452121
E02005034,5,7585,7.78323151
E02005035,5,8161,14.38399032
E02005036,4,6437,30.13436306
E02005037,4,7322,9.401313029
E02005038,4,5753,15.84018025
E02005039,5,6817,22.76170852
E02005040,4,6739,10.75095504
E02005041,4,7062,18.00730501
E02005042,5,9046,14.51034314
E02005043,5,7450,18.14900765
E02005044,4,6781,15.46338401
E02005045,5,8342,22.17521218
E02005046,4,6595,27.04831706
E02005047,5,7648,19.14573091
E02005048,4,6566,14.83243497
E02005049,4,7001,10.87630553
E02005050,5,9402,10.64732833
E02005051,8,13871,37.73551828
E02005052,5,7784,32.57220491
E02005053,5,9182,38.24139414
E02005054,4,6716,15.49826831
E02005055,4,8520,31.0019689
E02005056,6,10496,32.20756755
E02005057,5,11092,24.70395862
E02005058,5,7962,24.04970912
E02005059,6,9916,11.98096581
E02005060,5,7746,21.24258843
E02005061,5,7219,33.30439964
E02005062,5,7084,15.21319368
E02005063,4,6868,16.75635702
E02005064,5,6757,12.11401051
E02005065,5,8184,29.94435154
E02005066,5,7916,7.463401592
E02005067,4,5955,10.65951906
E02005068,5,7108,13.79142515
E02005069,5,9105,9.175319824
E02005070,6,8828,4.565695741
E02005071,6,11308,26.61185877
E02005072,5,7665,4.479782648
E02005073,6,11899,19.31783889
E02005074,5,8158,4.956971684
E02005075,6,10057,16.48053336
E02005076,5,9670,22.18707032
E02005077,5,8098,24.73442529
E02005078,4,8369,17.7916579
E02005079,5,8706,7.975341948
E02005080,7,11565,38.69703199
E02005081,4,6646,13.82745832
E02005082,5,10120,14.59958113
E02005083,4,7040,11.26537926
E02005084,4,6916,17.52152733
E02005085,4,6689,19.14497234
E02005086,4,6072,11.12175214
E02005087,5,7009,11.45991611
E02005088,6,9402,30.03093799
E02005089,4,6225,12.46724498
E02005090,4,6029,8.902374855
E02005091,4,6937,11.67312527
E02005093,4,6008,13.73269474
E02005094,5,8777,11.03755099
E02005095,5,7492,7.759708089
E02005096,6,9861,11.15805932
E02005097,6,9769,4.937462688
E02005098,6,9981,6.913865244
E02005099,5,8006,12.47188871
E02005100,6,9585,15.57086959
E02005101,4,6777,14.92735709
E02005102,4,6288,13.63658142
E02005103,5,9915,15.58784881
E02005104,5,8282,32.608234
E02005105,5,7895,35.75570361
E02005106,6,8997,20.81985328
E02005107,8,12234,14.36821784
E02005109,4,6715,9.559325242
E02005110,4,6851,19.04585287
E02005111,5,7388,22.96333365
E02005112,5,6981,30.52421014
E02005113,4,7132,20.25128365
E02005114,4,6693,28.32699791
E02005115,4,6329,57.46831221
E02005116,4,6396,59.41997467
E02005117,4,6055,24.16965896
E02005118,6,10226,23.78157579
E02005119,4,5910,36.58195313
E02005120,4,8167,52.80604983
E02005121,7,13191,17.8174688
E02005122,5,7037,17.65446327
E02005123,5,11772,19.05239237
E02005124,5,8570,40.77318891
